40
1  21  1538448744.447639
1871.025039 2484.322483 2.297763
1  1864.103852 2514.362090 1.135000  2.208641 5.811066 1.998000  -0.825790
2  1867.046020 2478.914345 2.106000  0.528743 0.632390 1.715000  2.236387
3  1816.298542 2541.069383 0.288000  0.828981 2.033426 1.619000  2.769879
4  1863.845709 2484.267096 1.747000  0.677654 0.635405 1.658000  2.250090
5  1814.533934 2570.547380 -0.296000  1.611327 4.510841 1.592000  -1.041042
6  1876.776414 2482.378009 1.996000  1.743540 4.691220 1.578000  2.322545
7  1853.111178 2495.983703 1.147000  0.755842 0.787779 1.658000  2.249101
8  1852.080604 2563.619834 -0.617000  2.012563 4.631429 1.816000  2.664494
9  1795.690355 2576.084311 -0.271000  1.909266 4.753593 2.124000  2.083439
10  1818.727928 2548.777712 -0.101000  1.590401 4.768293 1.626000  2.336216
11  1887.041172 2495.909526 2.934000  2.826088 12.934204 4.581000  -0.686268
12  1875.038887 2478.773611 2.168000  2.248424 4.112131 1.754000  2.344281
13  1879.147903 2493.425923 1.659000  1.772656 4.489632 1.474000  -0.797226
14  1871.428072 2517.883697 1.315000  0.658427 0.232423 2.000000  2.383364
15  1877.302231 2506.704039 1.105000  1.927381 4.335606 1.704000  -0.628686
16  1887.883035 2487.932853 1.995000  2.053619 4.228654 1.527000  -0.566873
17  1814.179430 2564.513422 -0.240000  1.681910 4.729279 1.800000  -1.451883
18  1899.414410 2458.696806 3.059000  1.593641 4.034963 1.627000  2.282641
19  1857.440994 2492.160714 1.417000  0.664935 0.712755 1.658000  2.240717
20  1857.087429 2491.142954 1.517000  0.730949 0.708114 1.658000  2.247012
21  1860.233391 2532.332382 0.383000  0.335091 0.533946 1.784000  2.427940
22  1803.901709 2568.817454 -0.030000  2.189885 3.962693 1.794000  2.268897

7  23  1538448747.547529
1845.474247 2514.577152 2.274387
1  1868.251841 2509.628341 1.561000  1.845961 5.620735 1.998000  -0.717540
2  1867.088679 2479.390590 1.997000  0.542425 0.529757 1.715000  2.195688
3  1815.292161 2541.470160 0.504000  0.624204 2.036396 1.619000  2.694202
4  1863.266215 2484.779582 1.976000  0.740055 0.743496 1.658000  2.319175
5  1816.703364 2566.470031 -0.119000  1.749729 4.573044 1.592000  -0.745534
6  1872.552310 2487.308254 1.983000  1.784434 4.471001 1.578000  2.208662
7  1852.603388 2496.500779 1.326000  0.811881 0.753921 1.658000  2.258215
8  1852.599825 2564.088516 -0.492000  1.885573 4.179008 1.816000  2.647535
9  1789.503424 2579.766611 -0.108000  2.373157 5.492007 2.124000  2.220110
10  1816.724470 2554.286238 -0.006000  2.001249 4.294251 1.626000  2.164098
11  1889.823704 2494.345584 3.146000  3.247599 12.956189 4.581000  -0.566399
12  1870.982634 2484.506182 2.218000  2.010776 4.204334 1.754000  2.369157
13  1883.925366 2488.849346 2.037000  1.319003 4.454865 1.474000  -0.885042
14  1870.597236 2517.546049 1.315000  0.493659 0.316107 2.000000  2.407641
15  1877.115657 2506.934544 1.308000  2.059633 4.171462 1.704000  -0.629786
16  1825.290760 2593.423695 0.840000  2.379471 4.517492 1.550000  -1.879843
17  1891.080212 2484.629004 2.407000  2.063979 4.285844 1.527000  -0.726753
18  1812.952838 2565.471624 -0.072000  2.114419 4.204159 1.800000  -1.494377
19  1894.008063 2464.257345 2.959000  1.758999 4.276981 1.627000  2.480693
20  1856.928046 2492.882504 1.634000  0.726909 0.843429 1.658000  2.270192
21  1856.579159 2491.735911 1.667000  0.768464 0.602726 1.658000  2.300071
22  1859.329147 2532.621127 0.480000  0.333718 0.225693 1.784000  2.428677
23  1800.060435 2574.389874 0.095000  2.561854 4.252604 1.794000  2.518344

8  24  1538448748.047387
1841.544434 2519.249550 2.278081
1  1872.611703 2505.375198 1.909000  2.006685 5.687493 1.998000  -0.760843
2  1824.265802 2571.094157 0.101000  1.125019 0.398964 1.739000  -0.921981
3  1811.864442 2571.076464 -0.038000  1.997708 4.835617 1.653000  -0.879004
4  1813.930965 2542.381495 0.719000  0.836956 2.088985 1.619000  2.559970
5  1862.834101 2485.680011 1.981000  0.772253 0.891314 1.658000  2.299271
6  1820.692136 2564.225394 0.009000  2.267040 4.618937 1.592000  -0.889690
7  1866.634946 2493.431189 1.896000  1.968342 4.664448 1.578000  2.309626
8  1852.430037 2497.211626 1.505000  0.739222 0.669498 1.658000  2.195718
9  1851.054114 2564.634635 -0.366000  2.009069 4.247162 1.816000  2.712852
10  1788.139368 2585.261639 0.054000  2.179082 5.030086 2.124000  2.213679
11  1811.524702 2559.362394 0.089000  1.890297 4.969830 1.626000  2.359147
12  1890.895335 2492.062501 3.409000  2.602129 12.948986 4.581000  -0.607752
13  1866.906060 2488.753141 2.269000  2.032897 4.457549 1.754000  2.235518
14  1888.297103 2485.062487 2.456000  1.880160 4.757105 1.474000  -0.811340
15  1869.826368 2518.023417 1.315000  0.536889 0.363358 2.000000  2.395189
16  1877.242421 2506.456921 1.511000  2.011347 4.302146 1.704000  -0.604267
17  1826.625520 2594.748058 0.795000  1.871942 4.534964 1.550000  -1.834808
18  1894.128487 2483.459126 2.669000  1.746903 4.313219 1.527000  -0.610776
19  1812.967823 2565.487929 0.097000  1.756397 4.436918 1.800000  -1.526840
20  1887.002882 2471.470802 2.860000  1.828282 4.246427 1.627000  2.177830
21  1856.403762 2493.115579 1.850000  0.697939 0.753150 1.658000  2.231582
22  1855.916678 2492.242474 1.817000  0.702180 0.817942 1.658000  2.277409
23  1858.641649 2533.216086 0.776000  0.384097 0.511084 1.784000  2.379264
24  1794.974922 2580.484428 0.220000  1.690347 4.557082 1.794000  2.448235

9  24  1538448748.547277
1837.580042 2523.927954 2.280236
1  1876.567805 2500.712559 2.207000  2.772920 5.721267 1.998000  -0.945993
2  1824.139678 2570.354547 0.205000  0.949868 0.648835 1.739000  -0.832784
3  1816.324156 2566.066458 0.124000  2.009340 4.903803 1.653000  -0.801981
4  1813.898025 2542.021154 0.884000  0.615935 2.155157 1.619000  2.524622
5  1861.751372 2485.777696 2.136000  0.975776 0.725621 1.658000  2.229473
6  1823.175076 2561.767644 0.236000  1.923975 4.811598 1.592000  -0.818516
7  1862.101062 2499.902964 1.842000  1.981939 4.305161 1.578000  2.312995
8  1851.799606 2497.727498 1.684000  0.736567 0.767933 1.658000  2.284022
9  1852.886192 2564.446027 -0.241000  1.900784 3.928937 1.816000  2.776960
10  1783.901971 2587.536214 0.217000  1.705487 4.517886 2.124000  2.616289
11  1807.479369 2563.821516 0.185000  2.503490 4.849810 1.626000  2.190176
12  1893.248808 2491.430224 3.672000  3.331156 12.609670 4.581000  -0.707576
13  1863.327205 2494.030629 2.219000  2.281496 4.323284 1.754000  2.192696
14  1891.787598 2479.486795 2.875000  1.704190 4.351400 1.474000  -0.667927
15  1869.003215 2518.650183 1.315000  0.315857 0.397699 2.000000  2.432915
16  1877.295172 2506.500429 1.714000  1.861915 3.961400 1.704000  -0.753769
17  1827.159716 2593.290435 0.750000  1.717819 4.516405 1.550000  -1.990548
18  1896.098434 2481.189855 2.982000  1.610846 5.218637 1.527000  -0.585665
19  1812.481347 2565.179308 0.265000  1.927420 4.749165 1.800000  -1.527179
20  1881.578354 2478.060841 2.760000  1.659683 4.652439 1.627000  2.286851
21  1855.714254 2493.890895 2.067000  0.818738 0.947424 1.658000  2.228775
22  1856.144068 2492.925841 1.967000  0.844875 0.964751 1.658000  2.315906
23  1858.483772 2533.820546 0.973000  0.341109 0.254938 1.784000  2.448371
24  1789.305239 2585.393063 0.345000  2.394632 4.264867 1.794000  2.219945

10  26  1538448749.047731
1833.692810 2528.518701 2.277767
1  1879.797522 2496.029735 2.674000  2.133765 5.834982 1.998000  -0.751384
2  1824.689616 2570.873251 0.309000  0.797319 0.806489 1.739000  -0.887665
3  1820.925749 2561.407983 0.325000  1.714902 4.784435 1.653000  -0.780513
4  1813.057554 2542.515276 1.050000  0.775569 2.088395 1.619000  2.386144
5  1862.059521 2486.905190 2.291000  0.673138 0.743605 1.658000  2.234301
6  1826.394274 2557.052873 0.405000  1.966130 4.885068 1.592000  -0.889426
7  1857.349845 2505.295833 1.788000  1.623851 4.591950 1.578000  2.239998
8  1851.412432 2498.298171 1.863000  0.912463 0.837708 1.658000  2.316157
9  1852.291330 2564.294969 -0.090000  1.989048 3.851602 1.816000  2.625699
10  1784.377698 2592.481790 0.380000  2.630230 5.371767 2.124000  2.199264
11  1802.993609 2569.392713 0.218000  2.053268 4.726432 1.626000  2.365255
12  1894.369151 2489.920854 3.935000  2.628242 13.144968 4.581000  -0.633139
13  1859.161717 2498.712361 2.169000  1.944975 4.581002 1.754000  2.207731
14  1794.177854 2592.322278 0.411000  1.873892 4.689821 1.729000  -1.050388
15  1896.678122 2476.581796 3.269000  1.736346 3.916529 1.474000  -0.846487
16  1868.555940 2519.289278 1.315000  0.279136 0.234028 2.000000  2.336623
17  1877.457289 2506.636335 1.917000  1.753919 4.132883 1.704000  -0.594936
18  1825.987033 2594.509114 0.705000  1.276445 4.408508 1.550000  -2.040896
19  1900.067110 2477.841257 3.294000  1.770158 4.457821 1.527000  -0.676505
20  1812.309770 2564.699958 0.375000  1.843439 4.763311 1.800000  -1.350976
21  1876.188069 2483.201994 2.690000  2.171494 4.476848 1.627000  2.220635
22  1855.763180 2494.548299 2.284000  0.961938 0.544115 1.658000  2.225428
23  1791.351252 2568.919126 0.335000  0.994505 1.042524 1.674000  -0.791049
24  1855.673252 2493.511149 2.117000  0.682591 0.672628 1.658000  2.185678
25  1858.043701 2534.031371 1.169000  0.405252 0.428551 1.784000  2.424853
26  1787.206637 2591.214918 0.470000  1.863459 4.475180 1.794000  2.134429

11  26  1538448749.547584
1829.800044 2533.092592 2.281076
1  1882.298053 2493.585672 2.940000  1.684221 5.018233 1.998000  -1.074226
2  1825.459106 2569.728608 0.414000  0.733043 1.107404 1.739000  -1.032208
3  1824.993623 2554.999848 0.499000  1.659622 4.813059 1.653000  -0.914120
4  1812.065851 2543.491095 1.065000  0.615949 2.188689 1.619000  2.409165
5  1860.658205 2486.556194 2.445000  1.059082 0.637397 1.658000  2.367397
6  1830.200422 2552.600620 0.579000  1.950139 4.645190 1.592000  -0.855467
7  1851.413687 2511.228510 1.734000  1.797175 4.646247 1.578000  2.241752
8  1850.938143 2498.958491 2.042000  0.809624 0.553672 1.658000  2.292026
9  1852.445008 2564.133960 0.161000  2.002565 4.343307 1.816000  2.731878
10  1778.911915 2597.195813 0.409000  2.045693 5.124446 2.124000  2.113801
11  1799.790206 2573.308078 0.252000  2.109013 4.602974 1.626000  2.214805
12  1894.564367 2489.322075 4.197000  3.056468 13.458721 4.581000  -0.840656
13  1811.324707 2572.473505 0.345000  2.302529 4.955444 1.543000  -1.004188
14  1855.227460 2503.685269 2.119000  2.288509 4.213302 1.754000  2.269093
15  1799.994404 2585.885362 0.436000  2.160187 5.068693 1.729000  -0.791827
16  1867.989503 2519.449915 1.315000  0.454449 0.355944 2.000000  2.432322
17  1876.839084 2506.733679 2.119000  1.805917 4.615230 1.704000  -0.646089
18  1826.150531 2593.213402 0.660000  1.807310 4.454763 1.550000  -1.849349
19  1808.011253 2533.756673 2.172000  0.583783 0.688093 1.762000  -0.977560
20  1813.000912 2564.894440 0.485000  1.835078 4.513540 1.800000  -1.538911
21  1869.525166 2489.885778 2.620000  1.975286 4.124347 1.627000  2.401256
22  1854.614551 2495.425694 2.501000  0.848607 0.744939 1.658000  2.164241
23  1791.909033 2568.682288 0.293000  0.745792 0.790602 1.674000  -0.955536
24  1855.028354 2493.689116 2.266000  0.804804 0.838650 1.658000  2.301559
25  1857.455550 2534.548283 1.304000  0.223546 0.343314 1.784000  2.376642
26  1781.456535 2596.554971 0.595000  2.192767 5.099211 1.794000  2.262336

12  28  1538448750.047463
1825.949617 2537.594288 2.283649
1  1889.560314 2488.940891 3.557000  2.554028 5.599840 1.998000  -0.738307
2  1825.493382 2569.648652 0.518000  0.845449 0.687985 1.739000  -0.954557
3  1829.768162 2549.263441 0.673000  1.781889 4.870291 1.653000  -0.869092
4  1811.369218 2543.710738 0.950000  0.796244 2.020513 1.619000  2.390715
5  1860.824774 2488.128572 2.600000  0.852565 0.535176 1.658000  2.084772
6  1833.528013 2548.279271 0.709000  1.973267 4.614183 1.592000  -0.870229
7  1846.858716 2516.572320 1.546000  1.874999 4.466088 1.578000  2.235874
8  1850.672193 2498.821477 2.222000  0.716133 0.752677 1.658000  2.273357
9  1852.136930 2563.815348 0.411000  1.932079 4.525896 1.816000  2.696954
10  1774.118776 2599.854369 0.438000  1.958553 4.403592 2.124000  2.481133
11  1795.831223 2578.123982 0.285000  1.790264 4.684630 1.626000  2.315016
12  1791.492460 2516.486411 3.324000  2.170922 4.158671 1.868000  0.750611
13  1897.000261 2489.905666 4.460000  2.382757 12.181168 4.581000  -0.562873
14  1815.552028 2567.870857 0.383000  2.132927 4.729554 1.543000  -0.947344
15  1850.687006 2508.186753 2.069000  1.987773 4.248749 1.754000  2.319276
16  1804.886727 2580.165757 0.461000  1.874856 4.451631 1.729000  -0.849500
17  1867.311749 2520.650562 1.315000  0.586409 0.606554 2.000000  2.464953
18  1877.434775 2507.104062 2.322000  1.585086 4.326641 1.704000  -0.576662
19  1826.850028 2593.693589 0.615000  2.189901 4.122923 1.550000  -1.961529
20  1808.225748 2534.054496 2.122000  0.547664 0.601813 1.762000  -0.954623
21  1812.953163 2564.856621 0.512000  1.898471 4.593969 1.800000  -1.546059
22  1864.584686 2497.343572 2.550000  1.846361 4.141264 1.627000  2.183196
23  1853.506506 2496.191160 2.717000  0.968024 0.656976 1.658000  2.213170
24  1792.429078 2568.156420 0.252000  0.626325 0.733862 1.674000  -0.830211
25  1854.230384 2494.815141 2.416000  0.870977 1.146036 1.658000  2.232379
26  1856.711441 2535.123588 1.427000  0.397625 0.504069 1.784000  2.436210
27  1777.528230 2602.928581 0.720000  2.434914 4.570867 1.794000  2.343177
28  1790.692351 2567.801207 0.202000  0.855445 0.939281 1.674000  -0.889642

13  26  1538448750.547877
1822.143624 2542.126210 2.275187
1  1892.752344 2483.519117 3.273000  1.939763 5.548685 1.998000  -1.081284
2  1825.956171 2569.181087 0.434000  0.826416 0.567779 1.739000  -0.896424
3  1834.616395 2543.416989 0.849000  1.725218 4.987307 1.653000  -0.846056
4  1811.017599 2544.342128 0.936000  0.549289 2.220060 1.619000  2.320085
5  1860.372176 2488.568188 2.755000  1.221751 0.772664 1.658000  2.363629
6  1837.191460 2544.327964 0.893000  1.753601 4.690091 1.592000  -0.859702
7  1842.380925 2522.728614 1.359000  1.870900 4.446983 1.578000  2.271570
8  1849.940774 2500.064256 2.401000  0.513608 0.799196 1.658000  2.229610
9  1769.591842 2603.197116 0.467000  1.964677 5.461442 2.124000  1.980249
10  1780.144608 2603.873932 0.357000  1.752617 5.102482 1.560000  2.489125
11  1790.055517 2584.448266 0.311000  2.225144 4.660659 1.626000  2.237437
12  1793.593157 2517.990653 3.174000  1.956815 4.120642 1.868000  0.773985
13  1895.626709 2488.606292 4.723000  3.126833 13.083132 4.581000  -0.590158
14  1820.462679 2561.777325 0.422000  1.979407 4.840857 1.543000  -0.868367
15  1846.721371 2513.427494 1.969000  2.252706 4.167243 1.754000  2.200095
16  1809.672405 2574.258381 0.486000  2.017795 4.736557 1.729000  -0.831690
17  1867.396665 2521.046309 1.315000  0.875950 0.459428 2.000000  2.493015
18  1878.395347 2507.097322 2.525000  2.063332 3.982908 1.704000  -0.685086
19  1826.270015 2593.947040 0.570000  2.161679 4.728448 1.550000  -1.927121
20  1808.258580 2534.220875 1.922000  0.670975 0.417045 1.762000  -0.993930
21  1812.693974 2565.138980 0.539000  1.756307 4.519854 1.800000  -1.523936
22  1857.538639 2503.688208 2.370000  1.563457 4.463923 1.627000  2.411769
23  1852.990131 2496.395353 2.909000  1.525574 0.494746 1.658000  2.298368
24  1792.643354 2567.589083 0.260000  0.637825 0.802334 1.674000  -1.043314
25  1856.508199 2536.465809 1.550000  0.603559 0.352993 1.784000  2.447639
26  1792.241801 2567.557591 0.202000  0.500046 0.679745 1.674000  -0.943231

14  23  1538448751.048300
1818.369341 2546.673266 2.267686
1  1895.705728 2479.718823 3.940000  2.169129 6.030479 1.998000  -0.622484
2  1826.271952 2568.787583 0.601000  0.918920 0.785900 1.739000  -0.941260
3  1839.384067 2537.223835 1.095000  1.836005 4.922999 1.653000  -0.902630
4  1810.045430 2544.882150 1.021000  0.564890 2.074100 1.619000  2.266740
5  1858.529471 2488.878207 2.910000  1.048649 0.613541 1.658000  2.156647
6  1840.631184 2540.443009 1.078000  1.936880 4.739250 1.592000  -0.921346
7  1837.011787 2528.516301 1.171000  1.846083 4.627141 1.578000  2.223311
8  1766.888513 2608.824122 0.555000  1.916302 5.142314 2.124000  2.271786
9  1779.956287 2603.118933 0.307000  1.851178 5.031648 1.560000  2.125544
10  1785.275390 2590.287503 0.337000  1.933514 5.041562 1.626000  2.189790
11  1894.535945 2488.602117 4.986000  2.854013 12.213362 4.581000  -0.642433
12  1824.258674 2556.543365 0.461000  1.912986 4.617083 1.543000  -0.958649
13  1842.826546 2518.016551 1.869000  2.302812 4.172195 1.754000  2.221864
14  1814.787071 2568.530381 0.511000  1.941847 4.640623 1.729000  -0.906534
15  1866.049935 2520.878357 1.315000  0.258267 0.233170 2.000000  2.390394
16  1877.924814 2507.023445 2.728000  2.130318 4.491115 1.704000  -0.656073
17  1825.558981 2593.673338 0.525000  1.575224 4.165297 1.550000  -1.967512
18  1813.058480 2564.418054 0.565000  1.869622 4.460743 1.800000  -1.470905
19  1852.194701 2510.630039 2.190000  1.898719 4.895865 1.627000  2.274277
20  1852.936443 2496.565940 3.101000  0.859145 0.509482 1.658000  2.278584
21  1792.979290 2567.318920 0.269000  0.659328 0.663203 1.674000  -0.975129
22  1855.997478 2536.182148 1.700000  0.481091 0.528950 1.784000  2.473976
23  1792.440916 2566.811517 0.252000  0.666838 0.784633 1.674000  -0.925079

15  21  1538448751.548178
1814.555501 2551.293658 2.271872
1  1826.754907 2568.557155 0.768000  0.805234 0.756972 1.739000  -0.936666
2  1844.656871 2532.215754 1.689000  1.939876 5.177557 1.653000  -0.815724
3  1809.636707 2545.099816 1.156000  0.750807 2.033033 1.619000  2.241227
4  1859.755036 2489.349577 3.064000  0.766926 1.361454 1.658000  2.240808
5  1844.015243 2536.627483 1.549000  2.026895 4.886471 1.592000  -0.842862
6  1832.350860 2534.490803 1.352000  1.891661 4.300732 1.578000  2.254747
7  1764.836773 2613.444888 0.643000  1.992032 5.283737 2.124000  2.132065
8  1778.610839 2602.979935 0.441000  1.739317 4.682431 1.560000  2.199204
9  1781.433546 2596.204728 0.363000  1.691871 4.782379 1.626000  2.321045
