8 884 454 37 45 1
9 998 468 142 54 1

8 8 1535385095.412404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385095412404.jpg
1799.726117 866.858539 0.036322
1 24 470 339 155 1
2 440 446 147 109 1
3 566 475 84 54 1
4 766 474 38 25 1
5 598 473 75 50 1
6 287 464 215 117 1
7 891 453 39 47 1
8 1018 467 159 60 1

9 9 1535385095.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385095912404.jpg
1803.938545 866.970124 0.040150
1 67 470 160 149 1
2 369 440 184 129 1
3 542 474 97 61 1
4 769 473 39 26 1
5 580 473 84 55 1
6 142 460 294 148 1
7 898 452 41 49 1
8 1044 465 180 68 1
9 682 479 83 57 1

10 9 1535385096.362404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385096362404.jpg
1807.667387 867.088058 0.042858
1 720 481 46 30 1
2 278 432 235 154 1
3 510 473 111 68 1
4 768 473 42 27 1
5 558 472 94 60 1
6 136 453 212 193 1
7 903 450 43 52 1
8 1070 464 204 75 1
9 624 479 117 77 1

11 9 1535385096.862404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385096862404.jpg
1811.922279 867.241298 0.047311
1 717 481 50 32 1
2 122 418 331 199 1
3 468 472 132 78 1
4 772 473 43 28 1
5 531 471 109 68 1
6 -12 455 200 183 1
7 912 449 45 54 1
8 1112 461 241 88 1
9 481 479 208 127 1

12 8 1535385097.362404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385097362404.jpg
1816.242538 867.426834 0.049539
1 710 481 54 35 1
2 76 391 277 281 1
3 405 471 163 92 1
4 771 472 46 30 1
5 490 469 129 78 1
6 920 447 47 57 1
7 1164 457 294 106 1
8 219 477 299 367 1

13 8 1535385097.862411
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385097862411.jpg
1820.492484 867.595209 0.043269
1 691 481 59 38 1
2 302 469 209 111 1
3 759 472 48 31 1
4 423 468 157 90 1
5 916 445 51 61 1
6 1223 451 370 132 1
7 531 482 103 60 1
8 42 481 341 140 1

14 8 1535385098.362404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385098362404.jpg
1824.747572 867.713740 0.034560
1 665 482 65 41 1
2 135 466 291 142 1
3 743 472 51 32 1
4 325 465 201 110 1
5 911 443 55 64 1
6 1311 447 82 169 1
7 469 482 125 70 1
8 62 481 167 137 1

15 8 1535385098.862404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385098862404.jpg
1828.927473 867.792400 0.025340
1 637 482 72 45 1
2 68 462 234 192 1
3 726 471 54 35 1
4 180 462 273 136 1
5 903 441 59 68 1
6 1468 433 157 246 1
7 388 483 157 82 1
8 -45 482 45 192 1

16 5 1535385099.362404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385099362404.jpg
1832.922433 867.843847 0.016462
1 603 482 82 50 1
2 709 471 57 36 1
3 -42 456 397 180 1
4 895 438 64 74 1
5 281 483 202 99 1

17 5 1535385099.862404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385099862404.jpg
1836.889781 867.857925 0.010824
1 566 483 95 55 1
2 695 471 61 38 1
3 34 459 177 159 1
4 892 435 69 79 1
5 127 484 277 125 1

18 5 1535385100.362404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385100362404.jpg
1840.991580 867.889622 0.011924
1 530 483 111 63 1
2 686 470 65 41 1
3 -32 451 32 217 1
4 897 431 75 86 1
5 63 485 231 168 1

19 5 1535385100.862404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385100862404.jpg
1845.220169 867.917634 0.011805
1 480 483 134 74 1
2 674 469 71 44 1
3 1407 458 205 89 1
4 1342 458 256 83 1
5 899 427 83 93 1

20 6 1535385101.362404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385101362404.jpg
1849.619028 867.934420 0.013685
1 408 484 170 89 1
2 664 468 77 48 1
3 1521 454 74 108 1
4 1432 457 64 96 1
5 907 421 93 103 1
6 451 464 195 58 1

21 4 1535385101.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385101912404.jpg
1854.244211 867.987951 0.027152
1 312 485 230 113 1
2 666 467 85 52 1
3 931 413 107 117 1
4 433 462 213 63 1

22 5 1535385102.412404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385102412404.jpg
1857.899480 868.089552 0.039121
1 187 485 312 144 1
2 668 466 92 56 1
3 954 406 121 129 1
4 1303 464 203 69 1
5 416 461 231 68 1

23 5 1535385102.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385102912404.jpg
1861.148770 868.201769 0.049293
1 -4 486 443 189 1
2 668 465 100 60 1
3 976 397 137 144 1
4 1365 461 231 78 1
5 396 459 249 73 1

24 5 1535385103.412404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385103412404.jpg
1864.247746 868.345211 0.057989
1 -31 488 376 272 1
2 665 463 109 65 1
3 997 387 158 161 1
4 1436 461 195 85 1
5 370 457 270 79 1

25 4 1535385103.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385103912404.jpg
1867.441717 868.524348 0.062503
1 657 462 118 70 1
2 1017 374 187 183 1
3 1521 459 71 97 1
4 333 455 295 86 1

26 4 1535385104.412404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385104412404.jpg
1870.826646 868.701176 0.054124
1 625 460 131 77 1
2 1024 357 227 213 1
3 1600 458 25 102 1
4 261 452 332 97 1

27 3 1535385104.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385104912404.jpg
1874.611893 868.869097 0.043318
1 581 458 151 87 1
2 1034 328 294 264 1
3 157 448 386 111 1

28 3 1535385105.412404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385105412404.jpg
1878.651150 869.004444 0.028419
1 519 455 179 100 1
2 1048 279 415 350 1
3 5 442 467 133 1

29 3 1535385105.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385105912404.jpg
1882.886040 869.089921 0.019935
1 445 450 221 120 1
2 1086 183 247 523 1
3 320 434 63 157 1

30 3 1535385106.412404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385106412404.jpg
1887.179537 869.167934 0.021097
1 350 443 286 149 1
2 1166 294 272 324 1
3 158 419 104 207 1

31 1 1535385106.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385106912404.jpg
1891.432928 869.225094 0.020015
1 192 431 399 196 1

32 2 1535385107.412404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385107412404.jpg
1895.600382 869.282088 0.020406
1 246 409 279 282 1
2 773 477 28 24 1

33 2 1535385107.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385107912404.jpg
1899.769949 869.324089 0.018578
1 147 425 268 217 1
2 766 477 30 27 1

34 1 1535385108.412412
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385108412412.jpg
1904.059066 869.368922 0.018126
1 754 477 39 31 1

35 1 1535385108.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385108912404.jpg
1908.511127 869.435852 0.020977
1 745 476 45 37 1

36 1 1535385109.362404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385109362404.jpg
1912.490662 869.520938 0.024708
1 730 475 55 44 1

37 1 1535385109.862404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385109862404.jpg
1916.900710 869.595793 0.028072
1 709 474 69 54 1

38 1 1535385110.412404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385110412404.jpg
1921.691064 869.694435 0.031245
1 670 472 94 72 1

39 1 1535385110.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385110912404.jpg
1926.075867 869.863016 0.039947
1 605 468 142 105 1

40 1 1535385111.412404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385111412404.jpg
1930.523493 870.032753 0.044897
1 441 460 260 177 1

41 1 1535385111.912404
../data/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385111912404.jpg
1934.974835 870.169631 0.040732
1 252 424 308 484 1

