41
1 40 1535489296.047917
27  2  1273.894000 1072.524000 0.908000 2.902000 0.488000 0.944000 -2.178904
28  2  1335.042000 1037.999000 0.407000 3.118000 0.413000 0.916000 -2.476814
29  2  1345.406000 1027.941000 -0.246000 3.284000 0.522000 0.910000 -2.299698
30  0  1297.217000 1034.028000 0.358000 0.567000 0.882000 1.627000 0.707801
31  1  1181.870000 1122.359000 2.116000 2.176000 4.746000 1.748000 -0.606205
32  1  1326.916000 1029.509000 0.897000 1.991000 4.562000 1.494000 2.439290
33  1  1277.031000 1033.186000 0.322000 2.030000 4.717000 1.387000 0.866451
34  1  1274.791000 1021.332000 0.905000 2.557000 7.407000 2.811000 0.805766
35  0  1293.229000 1033.246000 0.388000 0.715000 0.935000 1.682000 0.428548
36  1  1184.486000 1119.001000 2.366000 2.217000 4.734000 1.981000 -0.536549
37  0  1241.295000 1063.646000 1.156000 0.681000 0.708000 1.986000 -0.639628
38  0  1295.022000 1034.275000 0.416000 0.921000 1.027000 1.909000 0.707801
39  2  1333.186000 1040.597000 0.635000 2.884000 0.422000 0.972000 -2.529453
40  1  1313.096000 1036.989000 0.652000 1.861000 4.554000 1.473000 2.442361

2 44 1535489296.547795
1  0  1293.207000 1030.884000 0.493000 0.552000 0.918000 1.739000 0.707801
2  0  1295.611000 1033.251000 0.415000 0.677000 0.834000 1.658000 0.707801
3  1  1310.095000 1053.915000 1.502000 0.525000 1.622000 1.696000 0.882002
4  0  1277.909000 1072.346000 0.912000 0.547000 0.718000 1.325000 0.943612
41  2  1276.426000 1070.932000 0.876000 2.897000 0.456000 0.952000 -2.098043
5  1  1331.381000 1089.942000 3.241000 2.016000 4.752000 1.758000 0.908392
6  0  1299.441000 1037.558000 0.594000 0.612000 0.798000 1.560000 0.376188
7  2  1328.425000 1052.566000 1.310000 2.905000 0.440000 0.920000 -2.929413
8  2  1331.484000 1043.453000 0.760000 3.025000 0.396000 1.021000 -2.669080
9  2  1337.482000 1035.208000 0.186000 3.586000 0.413000 0.973000 -2.389338
10  2  1300.005000 1037.704000 0.277000 0.466000 0.689000 0.842000 0.376188
11  1  1334.824000 1094.850000 3.199000 1.971000 4.574000 1.499000 0.856032
12  2  1330.066000 1046.334000 0.969000 3.034000 0.395000 0.940000 -2.685276
13  2  1351.279000 1022.468000 0.048000 3.277000 0.533000 0.957000 -2.264931
14  1  1269.744000 1025.178000 1.042000 2.725000 9.584000 3.172000 0.893504
15  1  1321.517000 1033.801000 1.008000 1.979000 4.782000 1.954000 2.395883
42  0  1267.451000 1047.078000 0.822000 0.502000 0.469000 1.703000 2.419183
16  1  1257.182000 1029.019000 0.278000 2.010000 4.529000 1.704000 -2.285262
17  1  1284.142000 1031.886000 0.384000 2.029000 4.686000 1.569000 0.753406
43  2  1262.217000 1081.462000 0.853000 2.916000 0.506000 1.107000 -2.232887
18  1  1340.580000 1102.095000 3.358000 2.170000 4.756000 1.917000 0.908392
44  1  1274.621000 1026.070000 0.466000 2.806000 5.907000 2.268000 0.827949
19  0  1243.028000 1096.169000 1.311000 0.673000 0.639000 1.821000 -0.637696
20  1  1325.647000 1026.158000 1.972000 2.330000 14.010000 3.889000 2.438434
21  2  1342.828000 1030.123000 -0.019000 3.277000 0.535000 0.909000 -2.299698
22  2  1328.990000 1049.562000 1.089000 3.062000 0.416000 0.979000 -2.964320
23  1  1319.410000 1031.387000 1.821000 2.339000 6.418000 3.964000 2.459815
24  1  1365.101000 1014.929000 0.254000 2.020000 4.590000 1.687000 0.794736
25  0  1299.542000 1034.749000 0.554000 0.692000 0.756000 1.752000 0.707801
26  2  1340.123000 1032.575000 0.154000 3.280000 0.533000 0.910000 -2.371885
27  2  1273.894000 1072.524000 0.909000 2.902000 0.488000 0.944000 -2.178904
28  2  1335.042000 1037.999000 0.407000 3.118000 0.413000 0.916000 -2.476814
29  2  1345.406000 1027.941000 -0.246000 3.284000 0.522000 0.910000 -2.299698
30  0  1298.053000 1034.496000 0.508000 0.567000 0.882000 1.627000 0.707801
31  1  1185.363000 1119.943000 2.248000 2.176000 4.746000 1.748000 -0.603847
32  1  1326.916000 1029.509000 0.897000 1.991000 4.562000 1.494000 2.439290
33  1  1277.662000 1033.929000 0.322000 2.030000 4.717000 1.387000 0.866451
34  1  1275.722000 1022.073000 0.929000 2.557000 7.407000 2.811000 0.823219
35  0  1293.828000 1033.565000 0.404000 0.715000 0.935000 1.682000 0.456470
36  1  1188.503000 1116.271000 2.241000 2.217000 4.734000 1.981000 -0.536549
37  0  1241.652000 1063.122000 1.143000 0.681000 0.708000 1.986000 -0.639628
38  0  1295.669000 1034.734000 0.466000 0.921000 1.027000 1.909000 0.707801
39  2  1333.186000 1040.597000 0.635000 2.884000 0.422000 0.972000 -2.529453
40  1  1313.096000 1036.989000 0.652000 1.861000 4.554000 1.473000 2.442361

3 46 1535489297.047675
1  0  1293.612000 1031.138000 0.521000 0.552000 0.918000 1.739000 0.707801
2  0  1296.187000 1033.665000 0.415000 0.677000 0.834000 1.658000 0.707801
3  1  1311.245000 1055.225000 1.598000 0.525000 1.622000 1.696000 0.864549
4  0  1277.907000 1072.343000 0.912000 0.547000 0.718000 1.325000 0.943612
41  2  1276.425000 1070.932000 0.877000 2.897000 0.456000 0.952000 -2.098043
5  1  1331.381000 1089.942000 3.241000 2.016000 4.752000 1.758000 0.908392
6  0  1299.942000 1037.793000 0.619000 0.612000 0.798000 1.560000 0.376188
7  2  1328.425000 1052.566000 1.310000 2.905000 0.440000 0.920000 -2.929413
8  2  1331.484000 1043.453000 0.760000 3.025000 0.396000 1.021000 -2.669080
9  2  1337.482000 1035.208000 0.186000 3.586000 0.413000 0.973000 -2.389338
10  2  1300.519000 1037.924000 0.277000 0.466000 0.689000 0.842000 0.376188
11  1  1334.824000 1094.850000 3.199000 1.971000 4.574000 1.499000 0.856032
12  2  1330.066000 1046.334000 0.969000 3.034000 0.395000 0.940000 -2.685276
13  2  1351.279000 1022.468000 0.048000 3.277000 0.533000 0.957000 -2.264931
14  1  1270.216000 1025.754000 0.992000 2.725000 9.584000 3.172000 0.893504
15  1  1321.517000 1033.800000 1.008000 1.979000 4.782000 1.954000 2.395883
42  0  1266.500000 1047.564000 0.754000 0.502000 0.469000 1.703000 2.419183
16  1  1257.179000 1029.018000 0.279000 2.010000 4.529000 1.704000 -2.284824
17  1  1285.858000 1033.594000 0.309000 2.029000 4.686000 1.569000 0.753406
43  2  1262.217000 1081.462000 0.853000 2.916000 0.506000 1.107000 -2.232887
18  1  1340.560000 1102.069000 3.358000 2.170000 4.756000 1.917000 0.908392
44  1  1276.946000 1028.490000 0.516000 2.806000 5.907000 2.268000 0.827949
19  0  1243.669000 1095.741000 1.309000 0.673000 0.639000 1.821000 -0.637696
20  1  1325.647000 1026.158000 1.972000 2.330000 14.010000 3.889000 2.438434
21  2  1342.828000 1030.123000 -0.019000 3.277000 0.535000 0.909000 -2.299698
22  2  1328.997000 1049.563000 1.089000 3.062000 0.416000 0.979000 -2.964320
23  1  1319.410000 1031.387000 1.821000 2.339000 6.418000 3.964000 2.459815
24  1  1365.094000 1014.907000 0.254000 2.020000 4.590000 1.687000 0.794736
25  0  1300.090000 1035.239000 0.579000 0.692000 0.756000 1.752000 0.707801
26  2  1340.121000 1032.574000 0.154000 3.280000 0.533000 0.910000 -2.371885
27  2  1273.894000 1072.524000 0.911000 2.902000 0.488000 0.944000 -2.178904
28  2  1335.042000 1037.999000 0.407000 3.118000 0.413000 0.916000 -2.476814
29  2  1345.406000 1027.941000 -0.246000 3.284000 0.522000 0.910000 -2.299698
30  0  1298.531000 1034.958000 0.408000 0.567000 0.882000 1.627000 0.707801
31  1  1188.856000 1117.528000 1.930000 2.176000 4.746000 1.748000 -0.601489
32  1  1326.916000 1029.509000 0.897000 1.991000 4.562000 1.494000 2.439290
45  2  1264.560000 1079.653000 0.835000 2.917000 0.472000 1.132000 -2.232887
33  1  1279.057000 1035.823000 0.322000 2.030000 4.717000 1.387000 0.866451
34  1  1277.230000 1023.618000 0.953000 2.557000 7.407000 2.811000 0.814492
46  2  1266.882000 1077.846000 0.755000 2.905000 0.485000 1.210000 -2.232887
35  0  1294.418000 1033.899000 0.419000 0.715000 0.935000 1.682000 0.484393
36  1  1193.052000 1113.225000 2.116000 2.217000 4.734000 1.981000 -0.536549
37  0  1242.576000 1062.732000 1.129000 0.681000 0.708000 1.986000 -0.639628
38  0  1296.192000 1035.138000 0.506000 0.921000 1.027000 1.909000 0.707801
39  2  1333.186000 1040.597000 0.635000 2.884000 0.422000 0.972000 -2.529453
40  1  1313.096000 1036.989000 0.652000 1.861000 4.554000 1.473000 2.442361

4 46 1535489297.547543
1  0  1294.017000 1031.392000 0.514000 0.552000 0.918000 1.739000 0.707801
2  0  1296.747000 1033.991000 0.415000 0.677000 0.834000 1.658000 0.681621
3  1  1312.378000 1056.412000 1.693000 0.525000 1.622000 1.696000 0.777282
4  0  1277.905000 1072.341000 0.912000 0.547000 0.718000 1.325000 0.943612
41  2  1276.424000 1070.932000 0.878000 2.897000 0.456000 0.952000 -2.098043
5  1  1331.381000 1089.942000 3.241000 2.016000 4.752000 1.758000 0.908392
6  0  1300.443000 1038.029000 0.644000 0.612000 0.798000 1.560000 0.376188
7  2  1328.425000 1052.566000 1.310000 2.905000 0.440000 0.920000 -2.929413
8  2  1331.484000 1043.453000 0.760000 3.025000 0.396000 1.021000 -2.669080
9  2  1337.482000 1035.208000 0.186000 3.586000 0.413000 0.973000 -2.389338
10  2  1301.032000 1038.143000 0.277000 0.466000 0.689000 0.842000 0.376188
11  1  1334.824000 1094.850000 3.199000 1.971000 4.574000 1.499000 0.856032
12  2  1330.066000 1046.334000 0.969000 3.034000 0.395000 0.940000 -2.685276
13  2  1351.279000 1022.468000 0.048000 3.277000 0.533000 0.957000 -2.264931
14  1  1270.837000 1026.506000 1.042000 2.725000 9.584000 3.172000 0.893504
15  1  1321.518000 1033.800000 1.008000 1.979000 4.782000 1.954000 2.395883
42  0  1265.609000 1047.998000 0.762000 0.502000 0.469000 1.703000 2.419183
16  1  1257.175000 1029.018000 0.281000 2.010000 4.529000 1.704000 -2.284385
17  1  1288.094000 1035.316000 0.384000 2.029000 4.686000 1.569000 0.753406
43  2  1262.217000 1081.462000 0.853000 2.916000 0.506000 1.107000 -2.232887
18  1  1340.560000 1102.069000 3.358000 2.170000 4.756000 1.917000 0.908392
44  1  1279.270000 1030.910000 0.566000 2.806000 5.907000 2.268000 0.827949
19  0  1244.311000 1095.314000 1.307000 0.673000 0.639000 1.821000 -0.637696
20  1  1325.647000 1026.158000 1.972000 2.330000 14.010000 3.889000 2.438434
21  2  1342.828000 1030.123000 -0.019000 3.277000 0.535000 0.909000 -2.299698
22  2  1329.005000 1049.565000 1.089000 3.062000 0.416000 0.979000 -2.964320
23  1  1319.410000 1031.387000 1.821000 2.339000 6.418000 3.964000 2.459815
24  1  1365.086000 1014.885000 0.254000 2.020000 4.590000 1.687000 0.794736
25  0  1300.639000 1035.729000 0.604000 0.692000 0.756000 1.752000 0.707801
26  2  1340.120000 1032.574000 0.154000 3.280000 0.533000 0.910000 -2.371885
27  2  1273.893000 1072.523000 0.912000 2.902000 0.488000 0.944000 -2.178904
28  2  1335.042000 1037.999000 0.407000 3.118000 0.413000 0.916000 -2.476814
29  2  1345.406000 1027.941000 -0.246000 3.284000 0.522000 0.910000 -2.299698
30  0  1299.301000 1035.504000 0.498000 0.567000 0.882000 1.627000 0.707801
31  1  1192.349000 1115.113000 1.954000 2.176000 4.746000 1.748000 -0.599131
32  1  1326.916000 1029.509000 0.897000 1.991000 4.562000 1.494000 2.439290
45  2  1264.560000 1079.653000 0.836000 2.917000 0.472000 1.132000 -2.232887
33  1  1280.749000 1038.066000 0.372000 2.030000 4.717000 1.387000 0.866451
34  1  1278.777000 1025.122000 0.976000 2.557000 7.407000 2.811000 0.805766
46  2  1266.882000 1077.846000 0.755000 2.905000 0.485000 1.210000 -2.232887
35  0  1294.999000 1034.251000 0.435000 0.715000 0.935000 1.682000 0.512314
36  1  1198.473000 1109.734000 1.991000 2.217000 4.734000 1.981000 -0.571456
37  0  1243.155000 1062.101000 1.165000 0.681000 0.708000 1.986000 -0.639628
38  0  1296.716000 1035.542000 0.546000 0.921000 1.027000 1.909000 0.707801
39  2  1333.186000 1040.597000 0.635000 2.884000 0.422000 0.972000 -2.529453
40  1  1313.096000 1036.989000 0.652000 1.861000 4.554000 1.473000 2.442361

5 46 1535489298.047428
1  0  1294.421000 1031.646000 0.507000 0.552000 0.918000 1.739000 0.707801
2  0  1297.316000 1034.301000 0.415000 0.677000 0.834000 1.658000 0.655441
3  1  1313.544000 1057.578000 1.763000 0.525000 1.622000 1.696000 0.768556
4  0  1277.904000 1072.339000 0.912000 0.547000 0.718000 1.325000 0.943612
41  2  1276.423000 1070.932000 0.879000 2.897000 0.456000 0.952000 -2.098043
5  1  1331.381000 1089.942000 3.241000 2.016000 4.752000 1.758000 0.908392
6  0  1300.973000 1038.132000 0.652000 0.612000 0.798000 1.560000 0.492543
7  2  1328.425000 1052.566000 1.310000 2.905000 0.440000 0.920000 -2.929413
8  2  1331.484000 1043.453000 0.760000 3.025000 0.396000 1.021000 -2.669080
9  2  1337.482000 1035.208000 0.186000 3.586000 0.413000 0.973000 -2.389338
10  2  1301.523000 1038.290000 0.277000 0.466000 0.689000 0.842000 0.498361
11  1  1334.824000 1094.850000 3.199000 1.971000 4.574000 1.499000 0.856032
12  2  1330.066000 1046.334000 0.969000 3.034000 0.395000 0.940000 -2.685276
13  2  1351.279000 1022.468000 0.048000 3.277000 0.533000 0.957000 -2.264931
14  1  1271.945000 1027.510000 1.042000 2.725000 9.584000 3.172000 0.893504
15  1  1321.518000 1033.799000 1.008000 1.979000 4.782000 1.954000 2.395883
42  0  1265.106000 1048.315000 0.769000 0.502000 0.469000 1.703000 2.419183
16  1  1257.171000 1029.017000 0.283000 2.010000 4.529000 1.704000 -2.283947
17  1  1290.574000 1037.882000 0.509000 2.029000 4.686000 1.569000 0.753406
43  2  1262.217000 1081.462000 0.853000 2.916000 0.506000 1.107000 -2.232887
18  1  1340.560000 1102.069000 3.358000 2.170000 4.756000 1.917000 0.908392
44  1  1281.595000 1033.331000 0.616000 2.806000 5.907000 2.268000 0.827949
19  0  1244.952000 1094.887000 1.305000 0.673000 0.639000 1.821000 -0.637696
20  1  1325.647000 1026.158000 1.972000 2.330000 14.010000 3.889000 2.438434
21  2  1342.828000 1030.123000 -0.019000 3.277000 0.535000 0.909000 -2.299698
22  2  1329.005000 1049.565000 1.089000 3.062000 0.416000 0.979000 -2.964320
23  1  1319.410000 1031.387000 1.821000 2.339000 6.418000 3.964000 2.459815
24  1  1365.087000 1014.886000 0.254000 2.020000 4.590000 1.687000 0.794736
25  0  1301.188000 1036.220000 0.629000 0.692000 0.756000 1.752000 0.707801
26  2  1340.118000 1032.574000 0.154000 3.280000 0.533000 0.910000 -2.371885
27  2  1273.893000 1072.523000 0.914000 2.902000 0.488000 0.944000 -2.178904
28  2  1335.042000 1037.999000 0.407000 3.118000 0.413000 0.916000 -2.476814
29  2  1345.406000 1027.941000 -0.246000 3.284000 0.522000 0.910000 -2.299698
30  0  1299.821000 1035.786000 0.525000 0.567000 0.882000 1.627000 0.707801
31  1  1195.842000 1112.698000 1.978000 2.176000 4.746000 1.748000 -0.596772
32  1  1326.916000 1029.509000 0.897000 1.991000 4.562000 1.494000 2.439290
45  2  1264.560000 1079.653000 0.837000 2.917000 0.472000 1.132000 -2.232887
33  1  1282.594000 1040.643000 0.472000 2.030000 4.717000 1.387000 0.936264
34  1  1280.199000 1026.537000 1.000000 2.557000 7.407000 2.811000 0.840673
46  2  1266.882000 1077.846000 0.755000 2.905000 0.485000 1.210000 -2.232887
35  0  1295.570000 1034.618000 0.450000 0.715000 0.935000 1.682000 0.540237
36  1  1203.281000 1106.232000 1.916000 2.217000 4.734000 1.981000 -0.536549
37  0  1243.790000 1061.546000 1.151000 0.681000 0.708000 1.986000 -0.639628
38  0  1297.239000 1035.946000 0.586000 0.921000 1.027000 1.909000 0.707801
39  2  1333.186000 1040.597000 0.635000 2.884000 0.422000 0.972000 -2.529453
40  1  1313.096000 1036.989000 0.652000 1.861000 4.554000 1.473000 2.442361

6 46 1535489298.547291
1  0  1294.826000 1031.900000 0.500000 0.552000 0.918000 1.739000 0.707801
2  0  1298.023000 1034.652000 0.409000 0.677000 0.834000 1.658000 0.655441
3  1  1314.711000 1058.744000 1.834000 0.525000 1.622000 1.696000 0.759829
4  0  1277.902000 1072.336000 0.912000 0.547000 0.718000 1.325000 0.943612
41  2  1276.422000 1070.932000 0.880000 2.897000 0.456000 0.952000 -2.098043
5  1  1331.381000 1089.942000 3.241000 2.016000 4.752000 1.758000 0.908392
6  0  1301.487000 1038.297000 0.661000 0.612000 0.798000 1.560000 0.608893
7  2  1328.425000 1052.566000 1.310000 2.905000 0.440000 0.920000 -2.929413
8  2  1331.484000 1043.453000 0.760000 3.025000 0.396000 1.021000 -2.669080
9  2  1337.482000 1035.208000 0.186000 3.586000 0.413000 0.973000 -2.389338
10  2  1301.984000 1038.529000 0.277000 0.466000 0.689000 0.842000 0.603081
11  1  1334.824000 1094.850000 3.199000 1.971000 4.574000 1.499000 0.856032
12  2  1330.066000 1046.334000 0.969000 3.034000 0.395000 0.940000 -2.685276
13  2  1351.279000 1022.468000 0.048000 3.277000 0.533000 0.957000 -2.264931
14  1  1273.176000 1028.802000 1.042000 2.725000 9.584000 3.172000 0.893504
15  1  1321.519000 1033.799000 1.008000 1.979000 4.782000 1.954000 2.395883
42  0  1264.361000 1048.846000 0.776000 0.502000 0.469000 1.703000 2.419183
16  1  1257.167000 1029.016000 0.285000 2.010000 4.529000 1.704000 -2.283509
17  1  1293.054000 1040.447000 0.634000 2.029000 4.686000 1.569000 0.753406
43  2  1262.217000 1081.462000 0.853000 2.916000 0.506000 1.107000 -2.232887
18  1  1340.560000 1102.069000 3.358000 2.170000 4.756000 1.917000 0.908392
44  1  1284.592000 1036.288000 0.666000 2.806000 5.907000 2.268000 0.793043
19  0  1245.593000 1094.460000 1.303000 0.673000 0.639000 1.821000 -0.637696
20  1  1325.647000 1026.158000 1.972000 2.330000 14.010000 3.889000 2.438434
21  2  1342.828000 1030.123000 -0.019000 3.277000 0.535000 0.909000 -2.299698
22  2  1329.005000 1049.565000 1.089000 3.062000 0.416000 0.979000 -2.964320
23  1  1319.410000 1031.387000 1.821000 2.339000 6.418000 3.964000 2.459815
24  1  1365.088000 1014.888000 0.254000 2.020000 4.590000 1.687000 0.794736
25  0  1301.752000 1036.576000 0.679000 0.692000 0.756000 1.752000 0.629261
26  2  1340.117000 1032.574000 0.154000 3.280000 0.533000 0.910000 -2.371885
27  2  1273.893000 1072.523000 0.916000 2.902000 0.488000 0.944000 -2.178904
28  2  1335.042000 1037.999000 0.407000 3.118000 0.413000 0.916000 -2.476814
29  2  1345.406000 1027.941000 -0.246000 3.284000 0.522000 0.910000 -2.299698
30  0  1300.540000 1036.277000 0.553000 0.567000 0.882000 1.627000 0.707801
31  1  1199.336000 1110.283000 2.002000 2.176000 4.746000 1.748000 -0.594414
32  1  1326.916000 1029.509000 0.897000 1.991000 4.562000 1.494000 2.439290
45  2  1264.560000 1079.653000 0.837000 2.917000 0.472000 1.132000 -2.232887
33  1  1284.522000 1043.621000 0.572000 2.030000 4.717000 1.387000 1.215517
34  1  1282.420000 1029.024000 1.024000 2.557000 7.407000 2.811000 0.840673
46  2  1266.882000 1077.846000 0.755000 2.905000 0.485000 1.210000 -2.232887
35  0  1296.130000 1035.001000 0.465000 0.715000 0.935000 1.682000 0.568158
36  1  1208.020000 1102.997000 1.841000 2.217000 4.734000 1.981000 -0.536549
37  0  1244.387000 1061.018000 1.138000 0.681000 0.708000 1.986000 -0.639628
38  0  1297.762000 1036.350000 0.626000 0.921000 1.027000 1.909000 0.707801
39  2  1333.186000 1040.597000 0.635000 2.884000 0.422000 0.972000 -2.529453
40  1  1313.096000 1036.989000 0.652000 1.861000 4.554000 1.473000 2.442361

7 47 1535489299.047201
1  0  1295.231000 1032.154000 0.492000 0.552000 0.918000 1.739000 0.707801
2  0  1298.550000 1034.966000 0.453000 0.677000 0.834000 1.658000 0.655441
3  1  1315.879000 1059.912000 1.904000 0.525000 1.622000 1.696000 0.742376
4  0  1277.900000 1072.334000 0.912000 0.547000 0.718000 1.325000 0.943612
41  2  1276.421000 1070.932000 0.880000 2.897000 0.456000 0.952000 -2.098043
5  1  1331.381000 1089.942000 3.241000 2.016000 4.752000 1.758000 0.908392
6  0  1301.979000 1038.520000 0.669000 0.612000 0.798000 1.560000 0.725254
7  2  1328.425000 1052.566000 1.310000 2.905000 0.440000 0.920000 -2.929413
8  2  1331.484000 1043.453000 0.760000 3.025000 0.396000 1.021000 -2.669080
9  2  1337.482000 1035.208000 0.186000 3.586000 0.413000 0.973000 -2.389338
10  2  1302.446000 1038.768000 0.262000 0.466000 0.689000 0.842000 0.725254
11  1  1334.824000 1094.850000 3.199000 1.971000 4.574000 1.499000 0.856032
12  2  1330.066000 1046.334000 0.969000 3.034000 0.395000 0.940000 -2.685276
13  2  1351.279000 1022.468000 0.048000 3.277000 0.533000 0.957000 -2.264931
14  1  1274.804000 1030.845000 1.159000 2.725000 9.584000 3.172000 0.893504
15  1  1321.520000 1033.798000 1.008000 1.979000 4.782000 1.954000 2.395883
42  0  1263.616000 1049.377000 0.783000 0.502000 0.469000 1.703000 2.419183
16  1  1257.163000 1029.015000 0.287000 2.010000 4.529000 1.704000 -2.283070
17  1  1295.769000 1043.234000 0.634000 2.029000 4.686000 1.569000 0.753406
43  2  1262.217000 1081.462000 0.853000 2.916000 0.506000 1.107000 -2.232887
18  1  1340.560000 1102.069000 3.358000 2.170000 4.756000 1.917000 0.908392
44  1  1287.134000 1039.577000 0.716000 2.806000 5.907000 2.268000 0.810496
19  0  1246.235000 1094.032000 1.301000 0.673000 0.639000 1.821000 -0.637696
20  1  1325.647000 1026.158000 1.972000 2.330000 14.010000 3.889000 2.438434
21  2  1342.828000 1030.123000 -0.019000 3.277000 0.535000 0.909000 -2.299698
22  2  1329.005000 1049.565000 1.089000 3.062000 0.416000 0.979000 -2.964320
23  1  1319.410000 1031.387000 1.821000 2.339000 6.418000 3.964000 2.459815
24  1  1365.088000 1014.890000 0.254000 2.020000 4.590000 1.687000 0.794736
25  0  1302.313000 1036.929000 0.729000 0.692000 0.756000 1.752000 0.655441
26  2  1340.115000 1032.574000 0.154000 3.280000 0.533000 0.910000 -2.371885
27  2  1273.893000 1072.523000 0.917000 2.902000 0.488000 0.944000 -2.178904
28  2  1335.042000 1037.999000 0.407000 3.118000 0.413000 0.916000 -2.476814
29  2  1345.406000 1027.941000 -0.246000 3.284000 0.522000 0.910000 -2.299698
30  0  1300.993000 1036.555000 0.580000 0.567000 0.882000 1.627000 0.707801
31  1  1202.829000 1107.868000 1.899000 2.176000 4.746000 1.748000 -0.592056
47  1  1333.004000 1019.419000 0.894000 1.977000 4.567000 1.488000 2.439290
32  1  1326.916000 1029.509000 0.897000 1.991000 4.562000 1.494000 2.439290
45  2  1264.560000 1079.653000 0.838000 2.917000 0.472000 1.132000 -2.232887
33  1  1285.575000 1046.847000 0.722000 2.030000 4.717000 1.387000 1.273703
34  1  1284.641000 1031.512000 1.048000 2.557000 7.407000 2.811000 0.840673
46  2  1266.882000 1077.846000 0.755000 2.905000 0.485000 1.210000 -2.232887
35  0  1296.744000 1035.285000 0.500000 0.715000 0.935000 1.682000 0.571652
36  1  1212.759000 1099.760000 1.765000 2.217000 4.734000 1.981000 -0.554002
37  0  1244.935000 1060.528000 1.024000 0.681000 0.708000 1.986000 -0.639628
38  0  1298.285000 1036.754000 0.666000 0.921000 1.027000 1.909000 0.707801
39  2  1333.186000 1040.597000 0.635000 2.884000 0.422000 0.972000 -2.529453
40  1  1313.096000 1036.989000 0.652000 1.861000 4.554000 1.473000 2.442361

8 48 1535489299.547057
1  0  1295.636000 1032.408000 0.485000 0.552000 0.918000 1.739000 0.707801
2  0  1299.077000 1035.280000 0.497000 0.677000 0.834000 1.658000 0.655441
3  1  1316.907000 1061.161000 1.975000 0.525000 1.622000 1.696000 0.847096
48  1  1246.427000 1017.517000 -0.131000 2.007000 4.537000 1.536000 -2.320607
4  0  1277.899000 1072.332000 0.912000 0.547000 0.718000 1.325000 0.943612
41  2  1276.419000 1070.932000 0.881000 2.897000 0.456000 0.952000 -2.098043
5  1  1331.381000 1089.942000 3.241000 2.016000 4.752000 1.758000 0.908392
6  0  1302.511000 1038.821000 0.694000 0.612000 0.798000 1.560000 0.725254
7  2  1328.425000 1052.566000 1.310000 2.905000 0.440000 0.920000 -2.929413
8  2  1331.484000 1043.453000 0.760000 3.025000 0.396000 1.021000 -2.669080
9  2  1337.482000 1035.208000 0.186000 3.586000 0.413000 0.973000 -2.389338
10  2  1302.907000 1039.006000 0.347000 0.466000 0.689000 0.842000 0.760161
11  1  1334.824000 1094.850000 3.199000 1.971000 4.574000 1.499000 0.856032
12  2  1330.066000 1046.334000 0.969000 3.034000 0.395000 0.940000 -2.685276
13  2  1351.279000 1022.468000 0.048000 3.277000 0.533000 0.957000 -2.264931
14  1  1276.432000 1032.888000 1.275000 2.725000 9.584000 3.172000 0.893504
15  1  1321.520000 1033.797000 1.008000 1.979000 4.782000 1.954000 2.395883
42  0  1263.004000 1049.838000 0.780000 0.502000 0.469000 1.703000 2.419183
16  1  1257.159000 1029.014000 0.289000 2.010000 4.529000 1.704000 -2.282632
