40
1 21 1538448744.447639
12  1  1875.225000 2479.658000 2.168000 2.060000 4.398000 1.754000 2.264355
13  1  1879.572000 2493.500000 1.659000 1.615000 4.448000 1.474000 -0.825177
24  0  1871.070000 2517.338000 1.315000 0.432000 0.360000 2.000000 2.419183
14  1  1877.331000 2506.749000 1.105000 1.876000 4.319000 1.704000 -0.619871
16  1  1887.685000 2487.987000 1.995000 1.879000 4.496000 1.527000 -0.662572
25  1  1813.123000 2564.958000 -0.240000 1.850000 4.614000 1.800000 -1.500268
18  1  1899.860000 2458.317000 3.059000 1.883000 4.398000 1.627000 2.341150
19  0  1857.431000 2492.040000 1.417000 0.809000 0.737000 1.658000 2.262261
20  0  1857.022000 2490.867000 1.517000 0.809000 0.737000 1.658000 2.262261
26  0  1860.227000 2532.132000 0.383000 0.355000 0.414000 1.784000 2.419183
27  1  1804.250000 2568.711000 -0.030000 2.077000 4.579000 1.794000 2.224081

7 23 1538448747.547529
3  1  1868.330000 2509.826000 1.561000 2.052000 5.751000 1.998000 -0.821439
4  0  1866.728000 2479.359000 1.997000 0.809000 0.737000 1.715000 2.279714
28  1  1815.059000 2541.192000 0.504000 0.702000 2.072000 1.619000 2.665941
5  0  1863.198000 2484.732000 1.976000 0.809000 0.737000 1.658000 2.262261
30  1  1818.149000 2566.591000 -0.119000 1.957000 4.751000 1.592000 -0.873799
6  1  1872.017000 2488.170000 1.983000 1.834000 4.455000 1.578000 2.316727
7  0  1852.731000 2496.602000 1.326000 0.809000 0.737000 1.658000 2.262261
29  1  1852.326000 2564.088000 -0.492000 1.868000 4.199000 1.816000 2.710008
22  1  1790.708000 2580.560000 -0.108000 2.097000 5.259000 2.124000 2.251265
23  1  1815.626000 2554.294000 -0.006000 1.983000 4.579000 1.626000 2.250579
11  1  1888.780000 2494.331000 3.146000 2.846000 12.900000 4.581000 -0.668369
12  1  1871.080000 2484.299000 2.218000 2.060000 4.398000 1.754000 2.264355
13  1  1883.688000 2489.118000 2.037000 1.615000 4.448000 1.474000 -0.825177
24  0  1870.559000 2517.781000 1.315000 0.432000 0.360000 2.000000 2.419183
14  1  1877.333000 2506.748000 1.308000 1.876000 4.319000 1.704000 -0.619871
31  1  1826.264000 2593.685000 0.840000 1.908000 4.538000 1.550000 -1.942761
16  1  1891.253000 2485.213000 2.407000 1.879000 4.496000 1.527000 -0.645109
25  1  1813.074000 2564.902000 -0.072000 1.850000 4.614000 1.800000 -1.500268
18  1  1893.686000 2464.716000 2.959000 1.883000 4.398000 1.627000 2.327187
19  0  1856.900000 2492.681000 1.634000 0.809000 0.737000 1.658000 2.262261
20  0  1856.606000 2491.473000 1.667000 0.809000 0.737000 1.658000 2.262261
26  0  1859.514000 2532.705000 0.480000 0.355000 0.414000 1.784000 2.419183
27  1  1799.678000 2574.430000 0.095000 2.077000 4.579000 1.794000 2.221899

8 24 1538448748.047387
3  1  1872.403000 2505.337000 1.909000 2.052000 5.751000 1.998000 -0.830166
32  0  1824.199000 2571.318000 0.101000 0.793000 0.784000 1.739000 -0.923000
33  1  1812.249000 2571.668000 -0.038000 1.788000 4.875000 1.653000 -0.891252
28  1  1814.276000 2541.671000 0.719000 0.702000 2.072000 1.619000 2.542033
5  0  1862.703000 2485.330000 1.981000 0.809000 0.737000 1.658000 2.262261
30  1  1820.651000 2564.035000 0.009000 1.957000 4.751000 1.592000 -0.873799
6  1  1866.733000 2493.822000 1.896000 1.834000 4.455000 1.578000 2.229449
7  0  1852.299000 2497.161000 1.505000 0.809000 0.737000 1.658000 2.262261
29  1  1852.286000 2564.107000 -0.366000 1.868000 4.199000 1.816000 2.710008
22  1  1787.728000 2584.211000 0.054000 2.097000 5.259000 2.124000 2.251265
23  1  1811.506000 2559.263000 0.089000 1.983000 4.579000 1.626000 2.250579
11  1  1890.627000 2492.625000 3.409000 2.846000 12.900000 4.581000 -0.691641
12  1  1866.935000 2488.939000 2.269000 2.060000 4.398000 1.754000 2.264355
13  1  1887.923000 2484.811000 2.456000 1.615000 4.448000 1.474000 -0.825177
24  0  1869.951000 2518.138000 1.315000 0.432000 0.360000 2.000000 2.419183
14  1  1877.335000 2506.747000 1.511000 1.876000 4.319000 1.704000 -0.619871
31  1  1826.264000 2593.685000 0.795000 1.908000 4.538000 1.550000 -1.942761
16  1  1894.472000 2482.824000 2.669000 1.879000 4.496000 1.527000 -0.627655
25  1  1813.025000 2564.845000 0.097000 1.850000 4.614000 1.800000 -1.500268
18  1  1887.512000 2471.114000 2.860000 1.883000 4.398000 1.627000 2.313225
19  0  1856.369000 2493.322000 1.850000 0.809000 0.737000 1.658000 2.262261
20  0  1856.189000 2492.078000 1.817000 0.809000 0.737000 1.658000 2.262261
26  0  1858.981000 2533.119000 0.776000 0.355000 0.414000 1.784000 2.419183
27  1  1795.019000 2580.081000 0.220000 2.077000 4.579000 1.794000 2.219718

9 24 1538448748.547277
3  1  1876.475000 2500.848000 2.207000 2.052000 5.751000 1.998000 -0.838893
32  0  1824.516000 2570.899000 0.205000 0.793000 0.784000 1.739000 -0.923000
33  1  1816.741000 2566.203000 0.124000 1.788000 4.875000 1.653000 -0.873799
28  1  1813.518000 2542.205000 0.884000 0.702000 2.072000 1.619000 2.485034
5  0  1862.207000 2485.928000 2.136000 0.809000 0.737000 1.658000 2.262261
30  1  1823.153000 2561.479000 0.236000 1.957000 4.751000 1.592000 -0.873799
6  1  1861.795000 2499.573000 1.842000 1.834000 4.455000 1.578000 2.255624
7  0  1851.867000 2497.720000 1.684000 0.809000 0.737000 1.658000 2.262261
29  1  1852.246000 2564.125000 -0.241000 1.868000 4.199000 1.816000 2.710008
22  1  1784.368000 2588.193000 0.217000 2.097000 5.259000 2.124000 2.251265
23  1  1807.387000 2564.233000 0.185000 1.983000 4.579000 1.626000 2.250579
11  1  1892.287000 2491.335000 3.672000 2.846000 12.900000 4.581000 -0.703275
12  1  1862.952000 2493.715000 2.219000 2.060000 4.398000 1.754000 2.264355
13  1  1892.158000 2480.503000 2.875000 1.615000 4.448000 1.474000 -0.825177
24  0  1869.253000 2518.657000 1.315000 0.432000 0.360000 2.000000 2.419183
14  1  1877.336000 2506.746000 1.714000 1.876000 4.319000 1.704000 -0.619871
31  1  1826.264000 2593.685000 0.750000 1.908000 4.538000 1.550000 -1.942761
16  1  1897.348000 2480.762000 2.982000 1.879000 4.496000 1.527000 -0.618934
25  1  1812.976000 2564.789000 0.265000 1.850000 4.614000 1.800000 -1.500268
18  1  1881.338000 2477.513000 2.760000 1.883000 4.398000 1.627000 2.299262
19  0  1855.839000 2493.963000 2.067000 0.809000 0.737000 1.658000 2.262261
20  0  1855.773000 2492.684000 1.967000 0.809000 0.737000 1.658000 2.262261
26  0  1858.439000 2533.714000 0.973000 0.355000 0.414000 1.784000 2.419183
27  1  1790.359000 2585.733000 0.345000 2.077000 4.579000 1.794000 2.217536

10 26 1538448749.047731
3  1  1880.412000 2496.568000 2.674000 2.052000 5.751000 1.998000 -0.830161
32  0  1824.834000 2570.479000 0.309000 0.793000 0.784000 1.739000 -0.923000
33  1  1820.586000 2560.847000 0.325000 1.788000 4.875000 1.653000 -0.891252
28  1  1812.791000 2542.782000 1.050000 0.702000 2.072000 1.619000 2.427972
5  0  1861.711000 2486.527000 2.291000 0.809000 0.737000 1.658000 2.262261
30  1  1826.610000 2556.967000 0.405000 1.957000 4.751000 1.592000 -0.873799
6  1  1856.802000 2505.292000 1.788000 1.834000 4.455000 1.578000 2.246902
7  0  1851.435000 2498.280000 1.863000 0.809000 0.737000 1.658000 2.262261
29  1  1852.206000 2564.143000 -0.090000 1.868000 4.199000 1.816000 2.718740
22  1  1781.005000 2592.180000 0.380000 2.097000 5.259000 2.124000 2.251265
23  1  1803.354000 2568.875000 0.218000 1.983000 4.579000 1.626000 2.256401
11  1  1893.698000 2490.022000 3.935000 2.846000 12.900000 4.581000 -0.714922
12  1  1858.965000 2498.497000 2.169000 2.060000 4.398000 1.754000 2.264355
34  1  1795.650000 2591.698000 0.411000 1.957000 4.751000 1.729000 -0.873799
13  1  1896.343000 2475.911000 3.269000 1.615000 4.448000 1.474000 -0.825177
24  0  1868.636000 2519.209000 1.315000 0.432000 0.360000 2.000000 2.419183
14  1  1877.338000 2506.745000 1.917000 1.876000 4.319000 1.704000 -0.619871
31  1  1826.264000 2593.685000 0.705000 1.908000 4.538000 1.550000 -1.942761
16  1  1900.226000 2478.699000 3.294000 1.879000 4.496000 1.527000 -0.610202
25  1  1812.976000 2564.789000 0.375000 1.850000 4.614000 1.800000 -1.500268
18  1  1875.535000 2484.129000 2.690000 1.883000 4.398000 1.627000 2.305084
19  0  1855.308000 2494.605000 2.284000 0.809000 0.737000 1.658000 2.262261
35  0  1791.368000 2569.275000 0.335000 0.654000 0.729000 1.674000 -0.871949
20  0  1855.356000 2493.290000 2.117000 0.809000 0.737000 1.658000 2.262261
26  0  1857.897000 2534.310000 1.169000 0.355000 0.414000 1.784000 2.419183
27  1  1785.695000 2591.391000 0.470000 2.077000 4.579000 1.794000 2.215353

11 26 1538448749.547584
3  1  1884.344000 2492.293000 2.940000 2.052000 5.751000 1.998000 -0.821439
32  0  1825.152000 2570.059000 0.414000 0.793000 0.784000 1.739000 -0.923000
33  1  1825.127000 2555.039000 0.499000 1.788000 4.875000 1.653000 -0.899979
28  1  1812.099000 2543.399000 1.065000 0.702000 2.072000 1.619000 2.370977
5  0  1861.216000 2487.126000 2.445000 0.809000 0.737000 1.658000 2.262261
30  1  1830.123000 2552.720000 0.579000 1.957000 4.751000 1.592000 -0.873799
6  1  1851.881000 2511.116000 1.734000 1.834000 4.455000 1.578000 2.229449
7  0  1851.003000 2498.840000 2.042000 0.809000 0.737000 1.658000 2.262261
29  1  1852.167000 2564.162000 0.161000 1.868000 4.199000 1.816000 2.727461
22  1  1777.663000 2596.175000 0.409000 2.097000 5.259000 2.124000 2.251265
23  1  1799.325000 2573.512000 0.252000 1.983000 4.579000 1.626000 2.262216
11  1  1894.756000 2489.253000 4.197000 2.846000 12.900000 4.581000 -0.714922
36  1  1811.829000 2571.673000 0.345000 1.957000 4.751000 1.543000 -0.926159
12  1  1854.983000 2503.272000 2.119000 2.060000 4.398000 1.754000 2.264355
34  1  1800.372000 2585.893000 0.436000 1.957000 4.751000 1.729000 -0.873799
24  0  1868.094000 2519.712000 1.315000 0.432000 0.360000 2.000000 2.419183
14  1  1877.339000 2506.744000 2.119000 1.876000 4.319000 1.704000 -0.619871
31  1  1826.264000 2593.685000 0.660000 1.908000 4.538000 1.550000 -1.942761
37  0  1808.189000 2533.940000 2.172000 0.594000 0.635000 1.762000 -0.975360
25  1  1812.976000 2564.789000 0.485000 1.850000 4.614000 1.800000 -1.500268
18  1  1869.738000 2490.738000 2.620000 1.883000 4.398000 1.627000 2.310900
19  0  1854.777000 2495.246000 2.501000 0.809000 0.737000 1.658000 2.262261
35  0  1791.789000 2568.765000 0.293000 0.654000 0.729000 1.674000 -0.880675
20  0  1854.940000 2493.895000 2.266000 0.809000 0.737000 1.658000 2.262261
26  0  1857.407000 2534.863000 1.304000 0.355000 0.414000 1.784000 2.419183
27  1  1781.036000 2597.043000 0.595000 2.077000 4.579000 1.794000 2.213171

12 28 1538448750.047463
3  1  1888.107000 2488.207000 3.557000 2.052000 5.751000 1.998000 -0.751626
32  0  1825.469000 2569.639000 0.518000 0.793000 0.784000 1.739000 -0.923000
33  1  1829.669000 2549.232000 0.673000 1.788000 4.875000 1.653000 -0.908706
28  1  1811.429000 2543.902000 0.950000 0.702000 2.072000 1.619000 2.330282
5  0  1860.721000 2487.724000 2.600000 0.809000 0.737000 1.658000 2.262261
30  1  1833.719000 2548.399000 0.709000 1.957000 4.751000 1.592000 -0.873799
6  1  1847.008000 2516.775000 1.546000 1.834000 4.455000 1.578000 2.261438
7  0  1850.571000 2499.399000 2.222000 0.809000 0.737000 1.658000 2.262261
29  1  1852.127000 2564.180000 0.411000 1.868000 4.199000 1.816000 2.727461
22  1  1774.321000 2600.171000 0.438000 2.097000 5.259000 2.124000 2.251265
23  1  1795.297000 2578.150000 0.285000 1.983000 4.579000 1.626000 2.268032
38  1  1791.575000 2516.352000 3.324000 1.803000 4.282000 1.868000 0.775834
11  1  1895.400000 2488.863000 4.460000 2.846000 12.900000 4.581000 -0.714922
36  1  1815.563000 2567.559000 0.383000 1.957000 4.751000 1.543000 -0.908706
12  1  1851.001000 2508.048000 2.069000 2.060000 4.398000 1.754000 2.264355
34  1  1805.093000 2580.088000 0.461000 1.957000 4.751000 1.729000 -0.873799
24  0  1867.581000 2520.204000 1.315000 0.432000 0.360000 2.000000 2.419183
14  1  1877.341000 2506.742000 2.322000 1.876000 4.319000 1.704000 -0.619871
31  1  1826.264000 2593.685000 0.615000 1.908000 4.538000 1.550000 -1.942761
37  0  1808.189000 2533.940000 2.122000 0.594000 0.635000 1.762000 -0.975360
25  1  1812.976000 2564.789000 0.512000 1.850000 4.614000 1.800000 -1.500268
18  1  1863.941000 2497.347000 2.550000 1.883000 4.398000 1.627000 2.316715
19  0  1854.246000 2495.887000 2.717000 0.809000 0.737000 1.658000 2.262261
35  0  1792.210000 2568.256000 0.252000 0.654000 0.729000 1.674000 -0.889402
20  0  1854.523000 2494.501000 2.416000 0.809000 0.737000 1.658000 2.262261
26  0  1856.851000 2535.325000 1.427000 0.355000 0.414000 1.784000 2.419183
27  1  1776.376000 2602.695000 0.720000 2.077000 4.579000 1.794000 2.210990
39  0  1791.573000 2567.886000 0.202000 0.654000 0.664000 1.674000 -0.976669

13 26 1538448750.547877
3  1  1891.874000 2484.117000 3.273000 2.052000 5.751000 1.998000 -0.838893
32  0  1825.787000 2569.219000 0.434000 0.793000 0.784000 1.739000 -0.923000
33  1  1834.530000 2543.341000 0.849000 1.788000 4.875000 1.653000 -0.873799
28  1  1810.778000 2544.433000 0.936000 0.702000 2.072000 1.619000 2.289544
5  0  1860.225000 2488.323000 2.755000 0.809000 0.737000 1.658000 2.262261
30  1  1837.190000 2544.364000 0.893000 1.957000 4.751000 1.592000 -0.873799
6  1  1842.099000 2522.572000 1.359000 1.834000 4.455000 1.578000 2.258535
7  0  1850.138000 2499.959000 2.401000 0.809000 0.737000 1.658000 2.262261
22  1  1770.975000 2604.171000 0.467000 2.097000 5.259000 2.124000 2.251265
40  1  1779.824000 2603.510000 0.357000 1.983000 4.579000 1.560000 2.229257
23  1  1790.428000 2584.067000 0.311000 1.983000 4.579000 1.626000 2.265537
38  1  1793.416000 2518.137000 3.174000 1.803000 4.282000 1.868000 0.775834
11  1  1896.044000 2488.472000 4.723000 2.846000 12.900000 4.581000 -0.714922
36  1  1820.048000 2561.948000 0.422000 1.957000 4.751000 1.543000 -0.917432
12  1  1846.795000 2513.129000 1.969000 2.060000 4.398000 1.754000 2.264355
34  1  1809.820000 2574.276000 0.486000 1.957000 4.751000 1.729000 -0.873799
24  0  1867.058000 2520.761000 1.315000 0.432000 0.360000 2.000000 2.419183
14  1  1877.339000 2506.805000 2.525000 1.876000 4.319000 1.704000 -0.619871
31  1  1826.264000 2593.685000 0.570000 1.908000 4.538000 1.550000 -1.942761
37  0  1808.231000 2533.885000 1.922000 0.594000 0.635000 1.762000 -0.992813
25  1  1812.976000 2564.789000 0.539000 1.850000 4.614000 1.800000 -1.500268
18  1  1858.238000 2504.055000 2.370000 1.883000 4.398000 1.627000 2.309732
19  0  1853.715000 2496.528000 2.909000 0.809000 0.737000 1.658000 2.262261
35  0  1792.567000 2567.763000 0.260000 0.654000 0.729000 1.674000 -0.967941
26  0  1856.294000 2535.787000 1.550000 0.355000 0.414000 1.784000 2.419183
39  0  1791.847000 2567.478000 0.202000 0.654000 0.664000 1.674000 -0.976669

14 23 1538448751.048300
3  1  1896.114000 2480.088000 3.940000 2.052000 5.751000 1.998000 -0.734173
32  0  1826.105000 2568.799000 0.601000 0.793000 0.784000 1.739000 -0.923000
33  1  1839.438000 2537.553000 1.095000 1.788000 4.875000 1.653000 -0.873799
28  1  1810.150000 2544.989000 1.021000 0.702000 2.072000 1.619000 2.248804
5  0  1859.767000 2488.876000 2.910000 0.809000 0.737000 1.658000 2.262261
30  1  1840.661000 2540.328000 1.078000 1.957000 4.751000 1.592000 -0.873799
6  1  1837.268000 2528.298000 1.171000 1.834000 4.455000 1.578000 2.246902
22  1  1767.420000 2608.321000 0.555000 2.097000 5.259000 2.124000 2.239626
40  1  1779.617000 2603.650000 0.307000 1.983000 4.579000 1.560000 2.229257
23  1  1785.560000 2589.985000 0.337000 1.983000 4.579000 1.626000 2.263042
11  1  1896.172000 2488.706000 4.986000 2.846000 12.900000 4.581000 -0.714922
36  1  1824.534000 2556.337000 0.461000 1.957000 4.751000 1.543000 -0.926159
12  1  1842.588000 2518.210000 1.869000 2.060000 4.398000 1.754000 2.264355
34  1  1814.546000 2568.465000 0.511000 1.957000 4.751000 1.729000 -0.873799
24  0  1866.536000 2521.319000 1.315000 0.432000 0.360000 2.000000 2.419183
14  1  1877.337000 2506.867000 2.728000 1.876000 4.319000 1.704000 -0.619871
31  1  1826.264000 2593.685000 0.525000 1.908000 4.538000 1.550000 -1.942761
25  1  1812.976000 2564.789000 0.565000 1.850000 4.614000 1.800000 -1.500268
18  1  1852.536000 2510.764000 2.190000 1.883000 4.398000 1.627000 2.302750
19  0  1853.184000 2497.170000 3.101000 0.809000 0.737000 1.658000 2.262261
35  0  1792.884000 2567.243000 0.269000 0.654000 0.729000 1.674000 -1.046482
26  0  1855.712000 2536.406000 1.700000 0.355000 0.414000 1.784000 2.419183
39  0  1792.147000 2567.028000 0.252000 0.654000 0.664000 1.674000 -0.976669

